age,income,visits,time_on_site,region,device,purchase
45,42005.85983743174,3,4.289763129719185,east,tablet,0
58,55925.382686875215,4,6.529416026040819,north,mobile,1
44,88944.60674562579,5,11.290752002538186,north,mobile,0
48,78336.67930890847,6,11.545656451465598,east,tablet,0
58,20000.0,5,8.568456442198448,south,mobile,0
53,38347.05871027264,5,2.604327319430748,east,tablet,0
64,108177.72759414736,6,6.83604701872443,west,tablet,1
60,88591.34815863447,6,5.179067208380367,east,tablet,0
18,53341.455705512126,4,5.149455565750159,north,mobile,1
67,35231.35660343127,4,8.452068957255939,west,mobile,0
46,40009.858749576495,3,9.7939992916115,south,tablet,0
18,75183.22085683416,3,6.889818185542014,south,mobile,0
25,104538.56713913818,4,10.179519044268375,north,mobile,0
33,103265.15020454183,4,4.83907538911884,west,desktop,1
45,33486.29013021618,3,10.938553203762698,east,desktop,0
39,59084.57446157679,4,8.090087485134488,west,mobile,0
35,47859.045684575176,5,10.632726919426776,south,tablet,0
39,67739.00613938447,4,9.89148574143803,east,mobile,1
58,38378.7837551881,5,2.7232391324883984,south,tablet,0
29,54083.63245643674,0,12.684574860143604,north,mobile,0
36,47654.77764193939,8,13.079228132471517,south,desktop,0
42,75472.09171840358,5,6.0866147775573065,west,desktop,1
67,54702.82257274112,4,6.869119962536459,west,tablet,0
22,57576.44610483809,4,1.8107105931552478,south,desktop,0
51,75218.3693714328,4,11.255712206260908,east,mobile,1
56,97850.41676248825,5,8.558415433104699,east,tablet,1
27,107315.51009422948,3,6.259541751526541,east,mobile,1
64,74120.25350761716,8,7.567675266644783,south,tablet,1
24,63228.52016381445,5,13.498862995223769,south,tablet,0
54,91324.9461358136,4,13.70036388285338,east,tablet,1
64,88343.2909402312,5,9.154801854881551,south,desktop,1
69,82636.21865017754,5,11.840904950481283,south,mobile,1
69,33413.191375717564,6,9.569983947689296,south,desktop,0
32,89163.5080634002,3,5.406368079791517,south,tablet,0
59,72164.02717222087,4,10.075759959655208,south,mobile,0
41,47125.953795891706,5,10.81077466069089,north,desktop,1
43,51562.47885050034,5,6.785032193655239,north,mobile,0
43,76640.64577745594,5,12.340817087250976,east,mobile,0
63,20000.0,6,7.008877809277921,south,tablet,0
43,62490.5367126068,4,5.091902501265908,north,tablet,0
27,51898.74881635817,2,7.2005732971793535,north,mobile,0
34,49861.18176880953,6,2.9055673450824875,south,desktop,1
31,55856.13748943584,6,9.266073458706568,west,mobile,1
19,35411.992571664625,5,4.348311591871747,west,tablet,0
65,86049.60087631748,2,10.390269506590737,east,desktop,1
30,22442.103107494855,0,10.417606725291133,east,desktop,0
44,68385.7508360175,2,11.453896233166272,south,mobile,0
26,48048.8424256678,6,4.101882841140393,south,mobile,0
24,104671.57360000914,2,8.075014518673797,south,tablet,1
65,65453.72876968337,6,15.776907764361983,west,mobile,0
27,22533.34379285892,6,8.471758293607905,west,mobile,0
26,75936.42153037242,5,7.6010665825225505,east,tablet,0
39,43148.46577911108,8,12.017888733884087,north,desktop,0
40,84697.78122173004,3,8.020436742444398,east,mobile,0
24,77354.45331066717,7,7.933233623640675,east,desktop,0
65,94451.90994772039,4,11.457744791543204,west,desktop,0
26,68740.63500774521,7,11.641041387180415,east,tablet,1
44,81382.97585693207,5,1.0,north,desktop,1
41,65855.08312884829,4,4.381371313520126,west,mobile,1
46,53206.92419459221,7,8.92493680393945,north,mobile,0
34,86315.09863611344,8,6.320802038185402,east,desktop,1
37,40390.32058149201,3,4.700132558107548,north,desktop,1
24,64273.85558655062,6,10.001766616159511,west,tablet,0
60,53628.68855641935,5,7.894747159780853,west,mobile,0
57,81841.88133915843,6,2.6488218341920096,north,desktop,1
24,46066.38710011357,5,6.780674866627365,west,tablet,0
45,56823.34814750021,6,10.094054554229665,north,desktop,0
36,65878.27004084991,6,5.041248337113696,east,tablet,0
37,94754.46104030276,4,6.773300791215297,south,desktop,1
61,54349.67385673702,7,2.654576007103169,west,desktop,0
56,56982.158501413316,5,5.017571258991541,west,mobile,0
57,38035.966145938924,9,6.747158470602717,west,tablet,0
24,45340.10472484868,4,7.567350906245927,north,tablet,0
23,73259.62504830674,5,9.834557948302274,north,tablet,1
42,65641.37018397402,5,3.894590917135533,south,tablet,1
58,65962.06296400257,10,5.952214138614014,south,desktop,1
30,99824.29863085967,7,10.654438839573167,west,desktop,1
56,31554.441736587323,4,5.1092421912104395,west,desktop,0
57,111356.43286979353,2,7.19368877114545,south,mobile,1
39,88565.49361109533,4,9.808918889346426,east,mobile,1
66,58484.139982515815,4,7.839837954048575,south,desktop,1
34,72824.65573702357,6,4.577736391535655,east,desktop,0
65,51343.09831506571,9,6.379024523391856,north,desktop,0
39,71384.66418885093,3,8.132559198544316,south,desktop,0
51,107996.86797144871,1,6.396101984854145,east,mobile,1
25,52074.23583495938,8,7.727970773177677,west,desktop,1
66,60359.88783563299,4,8.67531585224088,west,desktop,0
62,49864.67558804242,5,6.508720591858669,east,tablet,0
35,53077.727767568045,10,9.298651266697073,south,mobile,0
41,56946.11937328768,6,5.162048933648759,south,desktop,1
59,43102.28822652084,2,5.618217665643048,north,mobile,0
19,59727.75866372391,3,9.565313806535926,north,mobile,0
19,66084.64791698758,6,5.473673111069146,north,tablet,0
44,56937.001893895904,3,5.4038728204178845,north,desktop,0
31,20000.0,3,10.675778906175175,east,mobile,0
65,61913.645852588765,4,6.366256923900716,south,mobile,0
56,64054.56755911018,4,14.765003480858311,south,mobile,0
29,102950.83389886981,5,2.529297650177016,south,mobile,1
49,65536.37440360876,5,7.0362138867318205,east,desktop,0
45,83711.7214506532,4,6.738631829859246,west,desktop,1
45,56486.005832878516,2,12.607535324709321,south,desktop,0
63,90963.48677308002,4,7.543106585145807,north,desktop,1
42,46109.13705332085,4,9.778737874078887,west,tablet,0
21,75099.78402237502,5,5.778129552321623,west,mobile,0
43,81807.30762163279,2,10.355162157524285,east,desktop,0
53,78872.12251002318,4,13.698863660097548,north,mobile,0
67,108282.99620361012,4,9.808294316425169,north,tablet,1
20,53312.70683280303,2,10.468841022553622,west,tablet,0
18,93275.66620562653,4,6.226372497278371,east,mobile,1
34,88112.902454511,7,12.961791661092828,south,desktop,1
24,65989.32816028075,3,12.653158382119042,south,desktop,0
65,101785.22080249782,6,7.329926092934773,north,mobile,1
22,62068.83692064263,4,10.74050487463278,north,tablet,0
36,65446.33113118477,11,9.44730978801359,west,mobile,1
56,64890.32723901485,10,7.1298338656880125,west,tablet,0
63,39536.28617788797,5,10.432285093191545,west,mobile,0
51,80230.28068523423,2,6.258350606023355,north,mobile,1
52,77107.96283651218,7,6.525141040210655,south,mobile,1
66,62906.41360384288,7,7.515421597023872,south,tablet,0
33,100250.69094934709,4,7.692543628282939,east,desktop,1
57,56255.59885209635,7,14.632353522024108,north,tablet,1
67,30404.051707778497,5,5.563427868663901,north,tablet,0
64,103044.1194280308,1,1.0,east,tablet,1
56,85222.18614405967,5,11.264102249644889,east,desktop,1
44,77520.83324903168,4,6.253611297510195,south,mobile,1
58,58211.09266170288,4,7.475884227737198,west,mobile,0
55,71841.83202140669,9,11.82156819708145,west,tablet,0
67,39792.43412709511,3,8.941584993429554,south,desktop,0
67,60497.14031354643,3,7.2374733543351475,south,mobile,0
42,46926.04913624439,4,7.887274350661391,east,desktop,1
43,70237.62527428709,9,9.30454814553607,south,desktop,1
31,83469.36917011441,8,7.082795223819904,north,desktop,0
31,44047.49627650057,3,7.22326055974173,west,tablet,0
31,79498.25361536839,4,9.12292313329985,east,mobile,0
42,68994.96520775312,10,7.580118474743909,south,mobile,0
53,78677.04763251121,3,5.702580359221906,north,tablet,1
21,60155.50469277557,4,5.207709696576198,east,mobile,0
64,79080.30805333548,8,5.9350627009665216,west,desktop,1
32,51083.86870704115,6,9.065793388297388,south,tablet,0
49,31354.958069544176,5,4.159750682853374,south,mobile,0
35,35921.359893293076,5,7.646476701308322,south,desktop,0
31,54944.673576584806,3,12.07150068913756,north,desktop,1
18,32749.53024454241,2,7.0300181418510554,west,mobile,0
59,96007.45130107913,6,4.790439388315617,north,mobile,1
37,63343.376745011716,3,8.20254961916832,north,desktop,0
27,83385.45161466184,4,5.080283968655504,south,tablet,1
27,80741.36711018487,4,7.703518088660897,west,desktop,0
41,65128.34283513958,3,8.62581006011895,north,tablet,1
51,135730.6330974673,6,9.768410547422706,west,desktop,1
45,123552.90471737663,4,9.823286814572329,west,mobile,1
44,92837.8495747364,3,12.776394401829481,east,mobile,0
57,46896.2278841644,3,3.752308195969917,north,mobile,0
18,93659.33725202459,4,7.026073308673798,west,tablet,0
50,30029.351170897753,5,11.54703014575259,west,mobile,0
21,92934.92836030269,5,9.608174079208652,east,tablet,1
24,20000.0,5,10.388685749833375,west,mobile,0
26,58620.86927725772,4,5.488920556832342,south,tablet,0
33,89182.48469724647,6,9.532894495815114,south,mobile,0
22,72703.99956368397,2,5.266538386914194,west,mobile,0
51,35428.49994997795,7,6.30440381347268,west,mobile,0
40,68405.9736587019,4,6.466542264817153,east,tablet,0
60,72712.47826614926,5,7.098569078090688,west,mobile,0
67,69095.70893569743,6,14.618735975321446,west,mobile,1
42,56854.39888077376,5,10.25164805459638,north,tablet,0
68,82101.62898836074,6,8.148832938314342,north,tablet,0
30,87898.23174651928,5,5.195635082963094,west,tablet,0
41,61916.19863974981,3,8.58739063087587,east,desktop,0
28,95393.09667949541,5,5.984844794548197,east,tablet,1
69,61874.78544466838,7,9.432549164274771,west,desktop,1
68,55203.71289453248,5,6.806576130408942,south,desktop,0
34,92138.20054845742,10,8.796403117639812,south,mobile,1
54,91408.46045954456,3,4.833219895800296,west,tablet,0
30,52597.82398603608,4,8.995526205477042,north,tablet,0
44,49694.98208721465,6,11.527092510355317,south,mobile,0
37,100287.69800285259,5,2.2382977690202797,west,tablet,1
50,62946.76077150372,4,7.954000120960514,west,mobile,0
59,65065.71468832169,5,7.819276331638642,south,tablet,0
49,59955.05125304129,7,13.350235976194842,west,tablet,0
25,91432.21674488037,3,7.274665414685616,east,desktop,1
46,107883.42995044909,7,3.845579399682432,east,mobile,1
57,66399.73258592175,8,8.650217116694197,north,desktop,1
36,113354.44113502302,5,4.314975343649839,east,mobile,1
23,53909.84901562975,7,11.343222713322877,west,tablet,0
61,59343.95927142101,5,9.695626515237555,west,desktop,0
56,78461.75187040353,6,7.697489914433566,east,tablet,1
65,48660.18540433324,5,8.03782964484275,south,tablet,0
58,78204.2463889859,10,6.4199002150740405,north,desktop,1
38,54630.106400604775,2,14.881643904597368,south,mobile,0
39,34117.48839996224,6,10.373733374931732,east,desktop,0
59,30149.93956419005,7,7.960175419492655,south,mobile,0
27,58524.193512373226,2,9.464155930919,west,tablet,0
27,73352.2339166239,5,10.932106862776127,south,tablet,0
69,37776.205092830976,7,4.06589801341412,east,mobile,1
46,68571.8284499135,6,6.063713958639836,north,mobile,0
33,68628.43440122568,4,10.511816920516727,north,mobile,0
18,61647.15868487742,7,6.401675874292727,west,desktop,1
34,46475.06036381993,5,5.4793338779254785,south,desktop,0
47,69804.73848300628,7,10.155318962452602,east,mobile,0
43,62153.2832329784,4,7.993625500780733,south,mobile,0
63,84634.86682462995,3,5.114991571068882,south,tablet,0
36,39143.8695986999,3,9.4739545746875,west,tablet,0
38,67279.29866626728,5,4.8684363627309,south,desktop,1
34,39563.138333770294,2,6.776525534424476,south,desktop,0
63,60258.52019402485,8,11.23329458857572,north,tablet,1
57,43098.40023262674,4,10.663873142501542,north,mobile,0
38,46654.41533711749,3,6.951986602111972,south,mobile,0
58,64923.077011227826,7,9.96876370004908,north,desktop,1
57,53687.47400706442,8,6.9300232905987516,west,desktop,1
62,94333.89667068221,6,14.487752052764218,west,tablet,1
66,88583.29592864713,0,10.137933918472363,west,desktop,1
36,81095.04555307631,4,1.6462125498641802,east,tablet,1
24,80699.1092178991,5,10.779272770146012,west,desktop,1
34,67605.27808928644,4,10.915607634689845,south,tablet,0
18,91095.92053872903,4,3.034281759872801,south,desktop,1
54,59119.144316533624,11,8.081536305970067,east,tablet,0
23,107387.43872955872,4,12.311568678295185,north,mobile,1
43,46156.17027047589,5,7.655362056191075,south,mobile,0
19,42423.48814284598,4,10.84194618483121,west,tablet,0
49,37100.516641118054,7,4.984948033049581,north,desktop,0
65,40582.667215202644,6,8.705593197683923,west,tablet,0
22,32412.883356074388,3,13.502057101807718,east,mobile,0
54,69281.93050758447,4,9.336283086244123,south,tablet,0
48,82076.43771737776,5,12.408026074812344,north,mobile,1
29,65682.74822222229,4,5.573161964945445,west,mobile,0
52,37294.181824437386,6,10.753831095034402,north,tablet,0
47,55606.41034562474,6,11.532704327110437,north,desktop,0
65,81829.71900568221,6,9.106289293437705,south,tablet,1
23,58161.42443272685,3,8.570668560971967,east,desktop,0
32,49032.372732309035,5,5.206323612269507,west,tablet,0
32,34724.31339465003,7,4.125953003190225,south,desktop,0
33,56545.12519172131,5,12.467434245566823,east,tablet,0
37,50948.74758091349,9,9.548193087927295,north,desktop,0
30,63272.53690311171,7,7.594784743319049,west,desktop,1
61,74527.5880535968,10,12.841255191062176,south,desktop,1
59,59350.57375307988,4,8.263464158230455,south,mobile,1
63,68696.14392771335,4,15.107208929976583,south,desktop,1
48,74440.10299015872,2,10.646295553515966,south,tablet,0
51,40403.82097067483,4,1.0,west,desktop,0
46,102720.82594229885,5,7.019536600659509,west,mobile,1
20,50171.44784965516,6,13.330796276529327,south,desktop,0
26,75331.12499411695,3,7.975871972797348,north,mobile,0
28,42280.31466239545,6,9.833434615969884,south,desktop,1
28,67202.85227349978,5,9.47509077533444,west,tablet,1
42,67934.63909145552,4,4.413129517433385,east,desktop,0
39,98181.9863074223,5,8.85109826100042,north,mobile,1
59,60347.61990082948,4,4.351649850945186,east,desktop,0
63,90989.3909838872,6,11.657482687211093,east,tablet,1
26,70809.16538794556,5,10.001358027523036,west,desktop,1
37,102042.1403642549,7,7.22638252093686,south,mobile,1
38,29398.013994393732,6,2.8155964793754187,west,mobile,0
27,74643.38364687942,5,6.67342017099889,east,desktop,1
39,20000.0,6,8.06725615292643,north,mobile,0
46,63838.610601518885,4,6.2593734636588225,west,mobile,1
26,85419.84940762937,6,9.871444198218857,east,tablet,0
22,93912.33757401106,4,9.353573024356116,west,tablet,1
57,79772.49107206507,3,7.268683191851714,north,desktop,0
28,59188.75580896477,5,11.632484586706216,south,tablet,0
18,75902.57675182872,6,8.519752965072403,west,desktop,0
59,115327.51712635244,7,5.6065362354660735,west,tablet,1
18,66507.57381185469,5,9.629890419526628,west,tablet,0
56,84220.72871248188,12,5.916266572670529,east,desktop,1
63,56412.954209699295,4,7.735918882519687,west,mobile,0
22,86408.55607411794,4,5.552501733884338,north,mobile,0
66,83121.1191669038,2,10.60598503953596,north,mobile,1
39,52789.72666649311,3,9.641775137300272,south,mobile,0
43,80546.1224320718,2,5.098074462190624,east,mobile,0
23,81495.6778457668,2,6.459850601871234,north,desktop,1
49,79798.85432536685,5,9.324060877892732,west,desktop,0
65,64177.08116453974,2,6.754289529668913,east,desktop,0
28,89581.84515609458,7,1.8950934823756338,west,mobile,1
27,46301.49387566693,11,12.172517029939542,north,mobile,1
64,65194.96093762807,5,7.0000768558057045,east,desktop,1
56,67228.05017233457,6,2.6459779046846563,north,desktop,0
51,88427.45884852404,5,8.835658482932155,north,mobile,1
48,45670.49546295994,8,9.666307585747278,west,tablet,1
29,69821.9028581687,5,9.202558399244916,west,mobile,0
68,55153.33911882886,3,12.524581401467751,north,tablet,0
61,67189.053361311,3,10.50770187933841,north,desktop,1
33,72845.86702222035,5,5.7559080226816555,north,mobile,1
55,39431.473186436255,3,8.370124928816653,north,tablet,0
20,90281.20919745577,9,11.785402093305722,south,mobile,1
19,73556.62685998039,6,8.220827010498056,south,tablet,1
69,47828.07961338023,3,7.9114468204786,south,mobile,0
22,58176.415943331434,9,7.203295307388016,south,desktop,1
28,94883.92946322354,4,9.632615143746033,east,desktop,1
42,73317.01872546309,4,7.300939447566856,east,mobile,0
52,45702.40512965951,4,7.232435406078103,east,tablet,0
52,49329.89812337822,9,9.932605797708332,east,mobile,1
39,77495.83964929228,6,9.348391101008419,south,desktop,1
54,79895.90882262556,5,12.34846036358426,west,desktop,1
39,72257.30872609568,4,8.147046160879748,south,mobile,0
28,59170.7353970743,5,7.870009185604239,east,tablet,0
49,81193.67041923385,6,6.499451942879461,west,desktop,1
52,58762.181030726104,6,4.351371154375012,south,desktop,0
48,47906.17216110186,1,5.0985670268784915,north,mobile,0
62,96732.29119461233,4,10.158289157574561,south,tablet,1
25,74775.92288461447,6,13.48068991828309,north,desktop,1
37,49304.181765135734,6,10.721063803404862,west,desktop,0
59,67685.10473356346,5,10.775954117856504,north,mobile,1
51,65545.88886000557,2,7.402301698509274,east,desktop,0
21,58001.65013305961,1,9.41834237376515,east,tablet,0
35,69670.9975485796,7,13.72613390027535,north,mobile,0
68,46429.44678084987,6,8.888087705361839,east,mobile,0
21,82472.80265136521,4,8.20302380339303,south,desktop,1
37,64876.77654192691,4,5.3145203756090655,west,mobile,0
26,32810.913537437715,7,8.575928223139424,south,desktop,0
33,60436.955881611604,6,9.78075049358874,west,tablet,0
43,52682.67044309089,6,7.336527558367534,west,desktop,1
55,20000.0,4,11.40202438844998,west,mobile,0
42,61883.7157123403,4,4.574743295268288,north,tablet,0
21,85735.55689489003,3,7.4103383076891625,north,tablet,0
58,62843.70026062433,3,9.701614042797733,east,desktop,1
62,79162.88110247962,6,7.5680203563219,north,tablet,1
58,65169.90034753345,5,10.811031604463203,west,tablet,0
55,55872.58418415925,3,8.862531433242694,east,desktop,0
36,50367.97041646429,7,6.606373185427917,west,desktop,0
31,39344.10491226512,5,6.867114181021643,north,desktop,0
38,83515.30852392282,2,7.891988465794748,east,tablet,1
32,79614.97418518297,7,10.942468226494213,north,mobile,1
20,59434.16619065011,5,14.39029444527311,east,desktop,1
54,24514.69173586319,3,9.65704934641914,west,tablet,0
67,74441.67906083076,4,10.80676090158609,east,desktop,1
63,46904.45840250234,7,6.036712413746271,south,mobile,0
33,67877.6474699063,3,9.492295999964675,west,desktop,0
31,34175.06155808416,3,14.564748075459821,west,tablet,0
26,66839.9796992752,1,10.632523876097341,west,desktop,0
64,62373.65837881647,6,8.894982977870983,west,desktop,1
24,20000.0,4,12.939545659476842,south,desktop,0
31,97359.17388872795,3,9.031574813938626,east,tablet,0
23,58486.11037509802,5,6.540047948162206,east,mobile,1
38,59814.558355589244,9,10.476196934448286,west,desktop,0
32,75693.53942326616,4,1.0,north,tablet,0
69,63986.64803618131,5,8.648206621161457,south,tablet,1
25,72279.59973272271,12,9.925006638509096,east,mobile,0
51,42112.348259653074,4,8.436274154722529,west,mobile,0
57,62156.36882324038,9,10.442347297617896,west,mobile,1
18,26813.65627811264,8,2.5325733630095693,west,desktop,0
49,60247.05661621425,5,3.437401235095785,north,desktop,0
66,93901.35772919997,6,9.14508872821338,south,tablet,0
68,34880.269580124135,3,6.9431386721318535,north,desktop,0
22,57985.034288807474,1,8.831940431035632,north,mobile,1
47,22521.37187208161,4,8.523245303570315,east,desktop,0
39,65158.93560877573,6,8.351233565144424,north,desktop,0
37,74323.49193258594,8,11.430090430884114,south,mobile,1
33,72669.51484659214,1,6.505847677988614,west,mobile,0
24,52962.6385050439,6,7.288314587802092,west,tablet,0
24,22116.60452495468,6,9.293872673334244,north,tablet,0
67,40168.822418896976,5,9.776171881873072,east,tablet,0
67,90129.51058677837,2,10.740754467998766,south,desktop,1
19,82579.58176208405,7,6.544500318577651,west,mobile,1
64,63173.21104379329,7,9.428445115930277,north,tablet,0
31,68245.86429249131,3,7.9841356980710865,south,tablet,0
48,44447.62469375213,5,7.9247555849867695,east,mobile,0
67,90812.65807821376,3,4.470046273862314,north,tablet,1
58,50617.009554780794,4,9.173206615614784,north,mobile,0
31,73745.51525823181,0,6.167675992138667,east,mobile,0
22,38441.97332127294,1,5.071209394589268,east,mobile,1
28,61435.865833140924,4,12.492117522387499,north,desktop,0
57,89968.74543962118,5,1.7331424820496792,west,desktop,1
22,46061.33804960232,3,1.630396737637163,south,desktop,0
46,79987.14841407342,7,2.4611769721696124,north,mobile,0
28,43384.67655629669,7,7.224646352477654,west,tablet,0
22,46961.779374646496,3,8.833539044363919,south,tablet,0
66,64820.49451553992,1,8.118124003609335,west,mobile,0
49,84432.80224627868,3,7.9989051373738524,south,mobile,0
53,59036.287153376266,5,7.817896148985048,north,desktop,0
32,77371.5056828282,2,3.5067239118626095,north,mobile,1
36,87882.70565473173,5,5.93437678684881,east,tablet,1
39,49577.028321824706,6,8.689232444268093,south,desktop,1
51,34496.68808679854,3,6.922571808195855,west,tablet,0
34,57889.69017229801,9,5.33507964752021,west,desktop,1
29,90461.7700146228,3,10.484891804009816,north,tablet,1
42,48746.85774450344,9,6.487371751884812,south,desktop,0
34,85298.99477281491,7,6.320879685489103,south,mobile,1
27,59749.98938540817,4,5.850312052249947,south,desktop,0
45,100124.24166447841,10,10.26985807076457,east,tablet,1
35,109908.44106977244,1,7.610058916133642,east,desktop,1
68,85629.25027603998,10,6.205226003976495,north,mobile,1
35,32067.943772468956,10,10.084529228592563,south,desktop,1
62,20000.0,3,9.68902231601944,east,desktop,0
49,66223.54459318165,6,10.912654864837712,north,desktop,1
31,83133.00016246551,1,8.503181645086087,north,desktop,1
33,75020.2001131037,9,6.104194402614041,north,tablet,0
67,50528.141151854565,6,3.074809214802448,west,mobile,0
35,35280.28615860337,6,6.665019641779501,east,desktop,0
33,83595.81922863293,8,11.08224192587478,east,desktop,1
34,102171.96905935898,8,7.385698352470886,north,desktop,1
24,51598.882829457274,3,9.140159806005904,south,mobile,0
29,81504.25294173225,2,6.4886710899042885,north,tablet,0
51,117058.68083389112,12,4.431779924064467,north,tablet,1
27,61205.59194925107,7,5.566803478966754,west,desktop,1
22,61610.286538037755,4,2.282693308335947,west,mobile,0
38,76194.64078356817,4,11.051371578659468,north,tablet,1
20,59312.970005192175,8,8.909582576539647,west,tablet,1
36,91784.65972478238,2,11.549835304304603,west,mobile,1
62,56919.85148371504,2,7.898919421981245,north,mobile,0
61,64379.019297982195,8,7.908465283785968,west,desktop,1
52,36151.11158201519,5,10.970088869960742,east,tablet,0
23,60288.32966755539,5,11.77115115891365,east,tablet,0
31,44848.40681130485,9,8.154917146731995,north,tablet,1
21,71921.27995800128,3,9.548288321529924,south,mobile,1
62,31715.356236235173,4,7.341556569040211,north,mobile,0
68,84597.75189137114,5,6.375115142596256,north,desktop,1
35,47576.53931158431,3,6.868938370691705,north,mobile,0
46,100682.57400390223,4,4.087279554588965,east,tablet,1
52,92415.14786770983,5,11.929624965038137,east,mobile,0
69,75712.90937645666,6,13.192544784804154,south,tablet,0
55,34240.20337454467,8,8.310727104799549,west,desktop,1
33,52442.22283464934,2,7.115341268591193,west,mobile,0
37,47074.21413064882,4,9.23050849454531,east,desktop,0
41,49577.47139355292,3,9.016641653413249,west,desktop,0
52,96535.71071726298,5,13.27578638094401,south,desktop,1
61,61947.12417938245,5,5.988957665082443,north,desktop,0
68,51842.723633027665,3,6.004128161800676,north,desktop,1
36,50041.81039481514,2,8.686456636821749,south,desktop,0
21,54363.244919476354,7,7.307441292147658,east,tablet,0
50,75652.3898550478,7,6.8253737421478355,north,mobile,0
19,32458.19225811493,3,5.823058979502001,west,tablet,0
30,66963.57219878583,2,7.077238272338418,north,tablet,0
62,73470.93665930183,5,5.566969985402272,south,desktop,0
47,30292.706789651864,8,13.72499313267646,west,desktop,0
51,36649.46149650996,5,7.313213248710655,north,desktop,1
47,64045.853133620505,5,8.058980520636315,east,tablet,0
68,93819.652947558,6,7.031308199499708,north,desktop,1
41,89054.5624829208,10,10.25587587648983,north,desktop,1
65,52830.60437198706,4,9.804271664125212,east,desktop,0
61,93185.76868669584,4,9.65012716854491,west,mobile,0
50,58607.46599097539,2,7.853986432197235,north,desktop,1
58,58435.86259932778,3,6.267407132266182,west,tablet,0
66,66880.31005427174,4,4.430819769207362,west,mobile,0
27,81789.29826278053,5,7.526458814499718,west,desktop,0
35,52820.036096957716,7,3.3228493443125773,south,mobile,1
36,57039.01402334849,8,6.433525544438215,south,desktop,1
24,40036.64779678172,4,7.950815592707595,north,mobile,0
36,72020.53028687526,8,11.832395349466388,south,desktop,1
41,83666.78379925842,7,6.889567629027895,east,desktop,0
32,84892.49546698097,7,4.982046435182319,south,tablet,1
58,37668.39022079666,7,6.0956280088291965,south,desktop,0
59,57342.070114389164,6,8.026823904436661,east,desktop,1
40,89909.35848678398,3,8.441622027627504,west,tablet,1
69,69643.3834565665,3,5.002577342336478,north,desktop,0
69,65682.09502039646,9,12.353242113592335,west,desktop,0
21,65210.663847188334,2,4.795423751755371,east,mobile,1
55,75829.17093686009,2,4.438059515806681,west,desktop,0
21,70718.31863608031,4,5.277163897027246,south,desktop,1
22,53492.28153398174,5,10.9436885301245,west,desktop,0
58,82621.19032171805,1,3.960599795909774,north,mobile,1
61,40942.29900526455,5,9.156583310906154,south,tablet,0
40,91442.48848224,3,4.81498553734705,north,mobile,1
57,47080.91576318748,3,1.0,east,tablet,0
54,75957.79884081951,5,7.404144404392676,north,tablet,1
28,61704.74098073981,2,3.6178902089119482,south,desktop,0
28,55472.44399720678,5,7.05561627860801,north,desktop,0
30,92151.41845199642,3,7.822253627227101,south,tablet,1
31,79858.12222188695,2,8.399926511093257,north,desktop,1
25,63820.97339535976,2,6.581859064294207,west,desktop,0
42,99903.42759315514,3,8.794071347319006,east,desktop,1
35,84594.98386098453,4,10.401362629563536,north,mobile,1
68,48890.454701311144,5,4.165187371996928,south,tablet,0
61,20000.0,4,4.577208030623833,south,mobile,0
61,67137.20996436039,6,6.366971419030809,east,desktop,0
35,92669.9610964468,3,9.127529681548765,east,desktop,1
27,77213.01329989477,5,7.131761813131572,west,tablet,0
24,96479.2744286691,7,10.35642553702125,south,desktop,1
67,53033.743038921384,2,8.616534470841032,south,mobile,1
61,62655.516722216926,5,2.4806025625349495,north,desktop,0
31,63141.167862936316,2,5.2654385175782625,north,mobile,0
32,69824.42456621291,6,10.368488914447456,west,tablet,1
33,80348.8556471201,10,7.441497874002769,west,tablet,1
19,97647.39335189151,5,6.96079241501442,north,tablet,1
47,101853.88443339252,3,2.638616864450598,east,tablet,1
47,98331.41537759591,3,4.252312090311337,east,tablet,0
35,78381.62224523797,3,13.227911015852886,north,desktop,0
48,58155.55018905163,3,7.596492472070453,south,desktop,1
61,69517.96863549788,4,8.490918218499841,north,mobile,1
65,78104.65520667327,6,9.112751819592368,east,mobile,1
30,67701.3613002462,5,4.176532558066945,north,desktop,0
37,46724.113605179366,7,1.1322594730857123,north,tablet,0
66,55752.56702439562,5,8.63884492885065,south,desktop,0
67,82360.8400030008,2,8.818024710254903,east,desktop,1
52,60069.98754340428,9,12.154132012233788,east,mobile,0
40,65483.46364016796,2,6.889008133114677,north,mobile,0
59,63431.57243099751,2,9.790114636304228,west,desktop,0
50,47156.01297410984,8,11.286267820381223,north,desktop,0
55,61574.585454057546,5,8.76181496460207,west,desktop,0
52,55843.65484857009,2,4.9907604454821595,north,mobile,1
68,51163.85611854359,3,9.418214854093424,west,mobile,0
53,43833.82041571823,4,10.617615029583943,south,tablet,0
37,62987.93543149434,5,9.494913514382693,north,desktop,0
20,77363.4020294191,5,1.0,east,tablet,0
25,87411.60190385926,10,10.973766563566972,south,desktop,1
57,37117.04615379828,3,3.9980202776434846,west,desktop,0
49,97128.07587207921,5,1.0,east,mobile,1
46,70858.90977961342,7,5.5324875428190845,east,mobile,0
24,42459.42551962416,4,10.111421834882044,east,mobile,0
19,56926.043330888846,4,8.409758285087683,west,desktop,0
38,27452.28464230161,3,6.096574736775013,west,tablet,0
23,32564.83192929744,6,9.974589826756453,east,tablet,0
45,99428.50044047894,4,4.280649085411313,south,desktop,1
